Transaction,Purchase Date,Customer ID,Gender,Marital Status,Homeowner,Children,Annual Income,City,State or Province,Country,Product Family,Product Department,Product Category,Units Sold,Revenue
8502,2023,7726,F,S,N,1,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Jams and Jellies,4,17
8503,2023,2457,F,S,Y,2,$110K - $130K,Vancouver,BC,Canada,Food,Canned Foods,Canned Soup,6,3.42
8504,2023,2496,M,S,Y,2,$50K - $70K,Portland,OR,USA,Drink,Beverages,Pure Juice Beverages,3,12.31
8505,2023,2568,M,M,Y,2,$50K - $70K,Portland,OR,USA,Non-Consumable,Household,Plastic Products,4,23.24
8506,2023,10048,F,S,Y,2,$30K - $50K,Camacho,Zacatecas,Mexico,Food,Frozen Foods,Vegetables,4,11.38
8507,2023,8717,F,M,N,1,$50K - $70K,Tacoma,WA,USA,Food,Canned Products,Fruit,5,13.34
8508,2023,319,F,M,N,0,$70K - $90K,Seattle,WA,USA,Food,Frozen Foods,Frozen Entrees,5,15.46
8509,2023,8165,F,M,Y,1,$150K +,Seattle,WA,USA,Non-Consumable,Periodicals,Magazines,4,7.31
8510,2023,1962,M,S,Y,0,$30K - $50K,San Diego,CA,USA,Food,Baked Goods,Bread,2,7.49
8511,2023,2130,M,M,N,4,$130K - $150K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,2,9.55
8512,2023,10253,F,M,N,3,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Dairy,Dairy,2,4.51
8513,2023,8550,M,S,Y,1,$10K - $30K,Portland,OR,USA,Food,Produce,Fruit,5,9.97
8514,2023,3946,F,M,Y,3,$110K - $130K,Los Angeles,CA,USA,Drink,Beverages,Pure Juice Beverages,2,4.26
8515,2023,2021,F,M,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Fruit,4,5.54
8516,2023,4914,F,S,N,1,$50K - $70K,Hidalgo,Zacatecas,Mexico,Food,Deli,Meat,4,11.59
8517,2023,6339,F,S,Y,0,$110K - $130K,Acapulco,Guerrero,Mexico,Food,Frozen Foods,Frozen Desserts,4,19.26
8518,2023,10273,F,S,N,3,$70K - $90K,Tacoma,WA,USA,Food,Frozen Foods,Frozen Desserts,3,3.4
8519,2023,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Food,Canned Foods,Canned Soup,4,3.42
8520,2023,7412,F,M,Y,3,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,4,15.91
8521,2023,1004,F,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Produce,Specialty,5,12.9
8522,2023,1004,F,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,3,11.04
8523,2023,6968,M,M,N,2,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Snack Foods,Snack Foods,4,6.2
8524,2023,6107,F,M,Y,5,$50K - $70K,Bremerton,WA,USA,Food,Produce,Fruit,4,9.52
8525,2023,9525,M,S,N,4,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Snacks,Candy,6,16.46
8526,2023,2330,M,M,N,4,$70K - $90K,Vancouver,BC,Canada,Food,Canned Products,Fruit,4,4.2
8527,2023,5757,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Dairy,Dairy,5,19.4
8528,2023,9327,M,M,Y,5,$30K - $50K,Tacoma,WA,USA,Food,Frozen Foods,Frozen Desserts,6,7.98
8529,2023,8490,M,S,Y,3,$70K - $90K,San Diego,CA,USA,Food,Frozen Foods,Vegetables,3,5.62
8530,2023,9525,M,S,N,4,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,6,11.03
8531,2023,6174,F,S,N,0,$10K - $30K,Los Angeles,CA,USA,Food,Frozen Foods,Frozen Entrees,4,22.15
8532,2023,462,F,S,N,2,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Produce,Vegetables,3,8.54
8533,2023,6048,M,S,N,5,$70K - $90K,Acapulco,Guerrero,Mexico,Food,Produce,Vegetables,4,3.88
8534,2023,5114,F,M,N,3,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,5,10.92
8535,2023,9450,F,S,Y,2,$90K - $110K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,4,6.3
8536,2023,48,M,M,N,0,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,4,9.25
8537,2023,9595,M,M,Y,4,$30K - $50K,Mexico City,DF,Mexico,Food,Frozen Foods,Pizza,4,2.74
8538,2023,10137,F,S,Y,2,$90K - $110K,Vancouver,BC,Canada,Food,Dairy,Dairy,6,25.47
8539,2023,2705,F,M,Y,1,$130K - $150K,San Diego,CA,USA,Food,Canned Foods,Canned Soup,4,8.01
8540,2023,400,F,M,Y,1,$50K - $70K,Yakima,WA,USA,Food,Produce,Fruit,5,9.07
8541,2023,4153,M,M,Y,4,$50K - $70K,Seattle,WA,USA,Food,Canned Foods,Vegetables,5,34.11
8542,2023,4374,F,S,Y,3,$130K - $150K,Camacho,Zacatecas,Mexico,Food,Produce,Specialty,3,13.42
8543,2023,1169,M,M,Y,1,$50K - $70K,San Andres,DF,Mexico,Food,Produce,Specialty,4,5.54
8544,2023,42,F,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Food,Deli,Meat,4,7.33
8545,2023,7152,M,M,Y,1,$130K - $150K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,3.19
8546,2023,8191,M,M,Y,5,$130K - $150K,Mexico City,DF,Mexico,Food,Frozen Foods,Frozen Desserts,6,22.4
8547,2023,4583,F,M,N,5,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,5,18.48
8548,2023,7185,M,S,N,2,$10K - $30K,Portland,OR,USA,Food,Dairy,Dairy,5,21.66
8549,2023,4579,F,M,Y,2,$50K - $70K,Hidalgo,Zacatecas,Mexico,Drink,Dairy,Dairy,5,8.82
8550,2023,1852,F,S,N,0,$30K - $50K,San Francisco,CA,USA,Food,Snack Foods,Snack Foods,3,1.53
8551,2023,5542,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,4,12.31
8552,2023,3937,F,S,N,2,$110K - $130K,Salem,OR,USA,Food,Canned Foods,Canned Oysters,5,6.43
8553,2023,3901,M,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Food,Eggs,Eggs,5,11.52
8554,2023,9319,F,M,N,4,$130K - $150K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,6,12
8555,2023,6825,M,M,Y,3,$50K - $70K,Victoria,BC,Canada,Food,Snack Foods,Snack Foods,4,6.88
8556,2023,8,M,M,Y,2,$50K - $70K,San Andres,DF,Mexico,Food,Produce,Fruit,4,28.37
8557,2023,6559,M,S,N,3,$70K - $90K,Bremerton,WA,USA,Food,Snacks,Candy,5,15.98
8558,2023,4399,F,S,Y,2,$50K - $70K,Vancouver,BC,Canada,Food,Produce,Vegetables,3,13.68
8559,2023,5666,M,S,N,4,$10K - $30K,Victoria,BC,Canada,Food,Canned Foods,Vegetables,4,3.89
8560,2023,399,M,M,N,3,$50K - $70K,Beverly Hills,CA,USA,Food,Baking Goods,Jams and Jellies,4,11.19
8561,2023,5466,M,S,Y,4,$30K - $50K,Merida,Yucatan,Mexico,Food,Dairy,Dairy,6,20.35
8562,2023,1117,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,6,7.68
8563,2023,3424,M,M,Y,0,$30K - $50K,Mexico City,DF,Mexico,Food,Snack Foods,Snack Foods,4,3.47
8564,2023,4070,M,M,Y,2,$10K - $30K,Yakima,WA,USA,Food,Produce,Fruit,3,10.73
8565,2023,5258,M,M,N,0,$10K - $30K,Mexico City,DF,Mexico,Food,Produce,Vegetables,4,20.72
8566,2023,8115,M,M,Y,5,$50K - $70K,San Andres,DF,Mexico,Food,Starchy Foods,Starchy Foods,7,8.75
8567,2023,8857,M,M,Y,1,$30K - $50K,Vancouver,BC,Canada,Food,Breakfast Foods,Breakfast Foods,4,16.92
8568,2023,7970,F,S,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,21.34
8569,2023,9999,M,S,N,1,$150K +,Seattle,WA,USA,Food,Seafood,Seafood,4,17.28
8570,2023,1811,M,S,N,4,$30K - $50K,Portland,OR,USA,Food,Frozen Foods,Frozen Desserts,5,22.54
8571,2023,6071,F,M,Y,0,$50K - $70K,Vancouver,BC,Canada,Food,Baking Goods,Jams and Jellies,5,19.01
8572,2023,48,M,M,N,0,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Produce,Fruit,5,11.04
8573,2023,8875,M,S,N,2,$50K - $70K,Vancouver,BC,Canada,Non-Consumable,Household,Cleaning Supplies,4,23.62
8574,2023,7486,M,M,Y,1,$10K - $30K,Bremerton,WA,USA,Food,Snacks,Candy,3,15.51
8575,2023,893,F,M,N,3,$70K - $90K,Salem,OR,USA,Food,Deli,Meat,4,8.54
8576,2023,636,M,S,N,1,$90K - $110K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,6.96
8577,2023,3893,M,M,Y,5,$10K - $30K,San Diego,CA,USA,Food,Frozen Foods,Vegetables,3,16.28
8578,2023,4622,M,S,N,1,$10K - $30K,Walla Walla,WA,USA,Food,Baking Goods,Jams and Jellies,1,5.83
8579,2023,5099,F,M,Y,1,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Breakfast Foods,Breakfast Foods,2,3.04
8580,2023,52,F,S,N,3,$70K - $90K,Mexico City,DF,Mexico,Non-Consumable,Household,Electrical,4,11.55
8581,2023,644,F,M,Y,4,$90K - $110K,Salem,OR,USA,Food,Baking Goods,Baking Goods,4,5.81
8582,2023,3211,F,S,Y,3,$30K - $50K,Bellingham,WA,USA,Food,Deli,Meat,2,14.36
8583,2023,1174,M,S,Y,5,$110K - $130K,Acapulco,Guerrero,Mexico,Food,Frozen Foods,Vegetables,4,13.43
8584,2023,7496,M,S,Y,2,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,23.85
8585,2023,7822,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Frozen Foods,Breakfast Foods,3,10.33
8586,2023,8239,M,S,Y,0,$50K - $70K,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,5,15.75
8587,2023,6690,F,M,Y,2,$30K - $50K,Tacoma,WA,USA,Food,Produce,Specialty,5,6.07
8588,2023,6646,F,S,Y,2,$10K - $30K,Seattle,WA,USA,Food,Dairy,Dairy,3,7.94
8589,2023,3961,M,S,N,3,$30K - $50K,Mexico City,DF,Mexico,Drink,Beverages,Hot Beverages,4,26.31
8590,2023,6224,F,M,N,1,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Jams and Jellies,3,9.58
8591,2023,7263,M,S,Y,3,$10K - $30K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,11.08
8592,2023,5869,M,S,Y,1,$130K - $150K,Salem,OR,USA,Food,Produce,Fruit,4,7.1
8593,2023,5537,F,S,N,0,$30K - $50K,Bremerton,WA,USA,Food,Deli,Side Dishes,4,10.25
8594,2023,3634,M,S,Y,5,$70K - $90K,Seattle,WA,USA,Food,Dairy,Dairy,4,13.94
8595,2023,6807,F,M,N,4,$70K - $90K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,5,7.62
8596,2023,8907,F,M,Y,5,$130K - $150K,Bremerton,WA,USA,Non-Consumable,Household,Bathroom Products,3,3.82
8597,2023,9546,M,S,Y,3,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,2.65
8598,2023,6912,F,M,Y,5,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,9.36
8599,2023,9790,F,M,Y,4,$110K - $130K,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,6,11.09
8600,2023,6098,F,S,Y,1,$30K - $50K,Bremerton,WA,USA,Food,Canned Products,Fruit,5,15.12
8601,2023,6560,F,S,Y,5,$70K - $90K,Tacoma,WA,USA,Food,Produce,Vegetables,5,14.9
8602,2023,9026,M,S,Y,2,$30K - $50K,Salem,OR,USA,Food,Snacks,Candy,2,8.1
8603,2023,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,6,21.38
8604,2023,3023,M,M,Y,2,$30K - $50K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,6,4.71
8605,2023,8326,F,M,Y,1,$10K - $30K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,3,2.81
8606,2023,5757,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Household,Bathroom Products,5,5.51
8607,2023,1936,M,S,Y,4,$10K - $30K,Vancouver,BC,Canada,Food,Starchy Foods,Starchy Foods,4,10.08
8608,2023,3625,F,S,N,0,$30K - $50K,Vancouver,BC,Canada,Drink,Dairy,Dairy,3,15.18
8609,2023,6560,F,S,Y,5,$70K - $90K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,18.45
8610,2023,4750,F,S,Y,5,$130K - $150K,Portland,OR,USA,Food,Meat,Meat,3,5.23
8611,2023,4846,M,S,Y,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,5,14.49
8612,2023,3703,M,S,N,2,$50K - $70K,Bellingham,WA,USA,Food,Dairy,Dairy,1,6.77
8613,2023,4676,F,M,Y,0,$30K - $50K,Spokane,WA,USA,Drink,Dairy,Dairy,3,14.49
8614,2023,8625,F,S,Y,4,$30K - $50K,Guadalajara,Jalisco,Mexico,Food,Frozen Foods,Breakfast Foods,2,2.47
8615,2023,5686,M,M,Y,3,$70K - $90K,Bremerton,WA,USA,Drink,Beverages,Carbonated Beverages,2,11.23
8616,2023,767,F,S,N,2,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,4,12.96
8617,2023,2099,M,M,Y,0,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Packaged Vegetables,5,16.7
8618,2023,9422,F,M,Y,4,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Carbonated Beverages,5,10.87
8619,2023,2568,M,M,Y,2,$50K - $70K,Portland,OR,USA,Food,Baking Goods,Jams and Jellies,2,7.98
8620,2023,5226,M,M,Y,0,$130K - $150K,Beverly Hills,CA,USA,Food,Frozen Foods,Vegetables,4,8.88
8621,2023,1948,M,M,Y,1,$130K - $150K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,4.76
8622,2023,5406,F,S,Y,4,$30K - $50K,Acapulco,Guerrero,Mexico,Non-Consumable,Periodicals,Magazines,5,10.86
8623,2023,1101,M,M,N,3,$30K - $50K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,3,24.83
8624,2023,48,M,M,N,0,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Frozen Foods,Frozen Entrees,3,6.97
8625,2023,1770,M,S,N,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Vegetables,7,10.9
8626,2023,6870,M,M,N,5,$30K - $50K,Seattle,WA,USA,Food,Baked Goods,Bread,4,15.37
8627,2023,3567,M,M,Y,1,$70K - $90K,Spokane,WA,USA,Food,Frozen Foods,Vegetables,5,5.71
8628,2023,1059,M,S,N,4,$50K - $70K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,3,11
8629,2023,789,F,M,Y,4,$50K - $70K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,4,14.94
8630,2023,8670,M,M,Y,1,$30K - $50K,Merida,Yucatan,Mexico,Food,Frozen Foods,Breakfast Foods,3,13.28
8631,2023,3210,M,S,N,2,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Vegetables,6,8.3
8632,2023,9440,F,S,Y,2,$50K - $70K,San Diego,CA,USA,Food,Eggs,Eggs,6,35.33
8633,2023,1361,F,S,Y,0,$50K - $70K,San Diego,CA,USA,Food,Produce,Vegetables,5,9.23
8634,2023,1538,M,S,Y,2,$110K - $130K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,3.83
8635,2023,1983,M,M,Y,5,$30K - $50K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,4,9.47
8636,2023,4015,M,S,N,3,$50K - $70K,Los Angeles,CA,USA,Food,Produce,Vegetables,3,10.18
8637,2023,5436,M,S,Y,2,$10K - $30K,Los Angeles,CA,USA,Food,Dairy,Dairy,4,16.26
8638,2023,6082,F,M,Y,4,$10K - $30K,Salem,OR,USA,Food,Breakfast Foods,Breakfast Foods,4,22.21
8639,2023,6962,F,S,N,2,$50K - $70K,San Andres,DF,Mexico,Food,Frozen Foods,Frozen Entrees,4,11.33
8640,2023,3311,F,M,Y,2,$70K - $90K,Portland,OR,USA,Drink,Dairy,Dairy,4,17.78
8641,2023,372,M,M,Y,1,$10K - $30K,Bellingham,WA,USA,Food,Deli,Meat,2,16.54
8642,2023,3890,M,M,N,5,$10K - $30K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,5,5.52
8643,2023,896,F,M,Y,5,$50K - $70K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,6,16.1
8644,2023,8427,M,M,Y,3,$10K - $30K,Spokane,WA,USA,Food,Produce,Vegetables,4,12.98
8645,2023,3879,F,S,Y,5,$30K - $50K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,2,2.66
8646,2023,9919,F,S,Y,2,$10K - $30K,Vancouver,BC,Canada,Food,Frozen Foods,Vegetables,3,4.82
8647,2023,60,M,S,Y,3,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,5,29.85
8648,2023,1511,M,M,N,3,$10K - $30K,Portland,OR,USA,Food,Produce,Vegetables,3,22.54
8649,2023,3004,F,S,Y,1,$130K - $150K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,5,39.1
8650,2023,3366,M,S,Y,1,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Deli,Meat,5,23.97
8651,2023,8647,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Non-Consumable,Household,Paper Products,4,4.12
8652,2023,4377,F,M,N,0,$30K - $50K,San Andres,DF,Mexico,Food,Frozen Foods,Breakfast Foods,5,4.28
8653,2023,2143,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Baking Goods,Baking Goods,3,13.68
8654,2023,3857,F,M,N,2,$10K - $30K,Merida,Yucatan,Mexico,Food,Produce,Specialty,4,16.32
8655,2023,2385,F,S,Y,1,$30K - $50K,Los Angeles,CA,USA,Food,Produce,Vegetables,3,6.22
8656,2023,4832,F,M,Y,2,$30K - $50K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,17.63
8657,2023,9776,F,S,Y,2,$130K - $150K,Seattle,WA,USA,Drink,Beverages,Drinks,4,12.83
8658,2023,1133,F,S,N,3,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,10.82
8659,2023,3661,M,M,Y,1,$110K - $130K,Merida,Yucatan,Mexico,Food,Produce,Fruit,4,8.32
8660,2023,446,F,S,Y,2,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,5,19.08
8661,2023,4495,F,S,Y,5,$30K - $50K,Merida,Yucatan,Mexico,Food,Frozen Foods,Pizza,3,7.13
8662,2023,7315,F,S,Y,1,$50K - $70K,Merida,Yucatan,Mexico,Non-Consumable,Household,Bathroom Products,4,16.12
8663,2023,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,11.86
8664,2023,7152,M,M,Y,1,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Starchy Foods,Starchy Foods,3,15.96
8665,2023,7338,F,M,Y,3,$50K - $70K,Portland,OR,USA,Food,Frozen Foods,Frozen Desserts,5,22.92
8666,2023,9237,F,S,N,4,$50K - $70K,Portland,OR,USA,Food,Baked Goods,Bread,2,15.7
8667,2023,4731,F,S,N,3,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,19.75
8668,2023,8773,F,M,Y,3,$50K - $70K,Mexico City,DF,Mexico,Food,Snack Foods,Snack Foods,2,9.02
8669,2023,8585,F,M,Y,0,$10K - $30K,Victoria,BC,Canada,Food,Baked Goods,Bread,3,8.1
8670,2023,211,M,M,Y,3,$10K - $30K,San Andres,DF,Mexico,Food,Produce,Vegetables,5,23.67
8671,2023,4953,M,S,N,5,$10K - $30K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,14.87
8672,2023,8915,M,S,N,2,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Pizza,5,11.3
8673,2023,1599,F,S,N,4,$10K - $30K,Beverly Hills,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,2,2.37
8674,2023,8188,F,M,Y,3,$30K - $50K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,10.8
8675,2023,5503,M,M,N,3,$50K - $70K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,4,16.39
8676,2023,1053,F,S,N,1,$30K - $50K,Salem,OR,USA,Drink,Dairy,Dairy,4,6.16
8677,2023,7967,F,S,Y,4,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Soup,6,5.37
8678,2023,7909,F,M,Y,4,$70K - $90K,Bremerton,WA,USA,Food,Canned Foods,Canned Soup,5,10.8
8679,2023,1277,F,M,Y,0,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Canned Foods,Vegetables,3,23.32
8680,2023,2988,M,M,Y,1,$30K - $50K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,3,10.17
8681,2023,6187,M,S,Y,3,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Eggs,Eggs,2,3.76
8682,2023,6957,F,S,N,2,$30K - $50K,Spokane,WA,USA,Non-Consumable,Household,Paper Products,3,15.13
8683,2023,9069,M,S,Y,0,$90K - $110K,Los Angeles,CA,USA,Food,Frozen Foods,Breakfast Foods,4,4.31
8684,2023,8285,F,S,N,2,$30K - $50K,Mexico City,DF,Mexico,Non-Consumable,Household,Electrical,4,27.12
8685,2023,1626,M,M,Y,0,$130K - $150K,Salem,OR,USA,Food,Produce,Fruit,3,9.14
8686,2023,8077,F,S,N,4,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Produce,Fruit,3,7.57
8687,2023,8577,F,M,Y,4,$90K - $110K,Yakima,WA,USA,Food,Canned Foods,Canned Soup,4,12.6
8688,2023,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,7.78
8689,2023,3858,F,S,N,1,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Breakfast Foods,Breakfast Foods,4,3.1
8690,2023,3542,M,M,Y,0,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,16.22
8691,2023,8462,F,S,N,3,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,15.88
8692,2023,9383,F,S,Y,4,$110K - $130K,Portland,OR,USA,Food,Snack Foods,Snack Foods,5,13.01
8693,2023,1636,F,S,Y,2,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Entrees,2,12.69
8694,2023,5672,M,M,Y,1,$110K - $130K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Canned Oysters,4,23.33
8695,2023,9349,F,S,N,4,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Starchy Foods,Starchy Foods,5,29.48
8696,2023,4460,M,S,Y,0,$50K - $70K,Bremerton,WA,USA,Food,Eggs,Eggs,5,19.6
8697,2023,8510,F,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Snack Foods,Snack Foods,5,7.39
8698,2023,5716,F,M,N,1,$10K - $30K,Mexico City,DF,Mexico,Food,Produce,Vegetables,5,23.3
8699,2023,7857,F,S,Y,3,$30K - $50K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,7,43.32
8700,2023,3968,F,S,N,1,$30K - $50K,San Diego,CA,USA,Food,Canned Foods,Vegetables,4,7.92
8701,2023,2221,M,S,N,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Vegetables,5,8.66
8702,2023,9619,M,M,Y,3,$30K - $50K,Portland,OR,USA,Food,Produce,Vegetables,4,23.05
8703,2023,9370,F,S,Y,2,$90K - $110K,San Diego,CA,USA,Food,Frozen Foods,Pizza,5,5.76
8704,2023,1796,F,S,N,2,$30K - $50K,Bellingham,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,2,2.37
8705,2023,2808,M,M,Y,1,$30K - $50K,Salem,OR,USA,Food,Eggs,Eggs,3,8.91
8706,2023,3656,M,S,N,3,$50K - $70K,Portland,OR,USA,Food,Produce,Vegetables,3,9.24
8707,2023,5290,M,S,N,1,$30K - $50K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,3,25.61
8708,2023,9919,F,S,Y,2,$10K - $30K,Vancouver,BC,Canada,Non-Consumable,Household,Paper Products,4,9.97
8709,2023,1003,M,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,3,14.09
8710,2023,1050,F,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Non-Consumable,Household,Plastic Products,5,5.04
8711,2023,5642,M,S,N,4,$30K - $50K,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,6,3.84
8712,2023,5810,M,S,Y,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,31.95
8713,2023,4259,M,S,N,1,$10K - $30K,Seattle,WA,USA,Food,Produce,Vegetables,5,13.44
8714,2023,7717,F,M,Y,2,$30K - $50K,Portland,OR,USA,Food,Produce,Vegetables,3,4.79
8715,2023,8245,M,S,Y,0,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Canned Products,Fruit,4,13.57
8716,2023,568,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Specialty,4,6.73
8717,2023,3234,F,M,Y,2,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Canned Foods,Canned Soup,4,15.9
8718,2023,9822,M,M,N,4,$50K - $70K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Hygiene,5,12.8
8719,2023,4397,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Snacks,Candy,3,28.81
8720,2023,9984,M,S,Y,1,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Canned Foods,Canned Soup,4,1.46
8721,2023,2118,F,S,N,4,$10K - $30K,Merida,Yucatan,Mexico,Non-Consumable,Household,Kitchen Products,4,9.47
8722,2023,4319,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Specialty,3,7.74
8723,2023,7131,M,S,Y,2,$110K - $130K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,28.22
8724,2023,6582,F,M,Y,2,$10K - $30K,Vancouver,BC,Canada,Food,Produce,Fruit,4,7.28
8725,2023,1494,F,M,Y,4,$10K - $30K,Guadalajara,Jalisco,Mexico,Food,Dairy,Dairy,4,1.64
8726,2023,2176,F,M,Y,5,$10K - $30K,San Andres,DF,Mexico,Food,Snack Foods,Snack Foods,5,31.83
8727,2023,3228,M,S,N,0,$50K - $70K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,5,29.17
